ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
66.0,1970-01-01T00:01:06+05:30,0.0,57.22,d3,1970-01-01 00:01:06+05:30,13.260928595638235,-0.014916581203544207,0,,normal,0,,normal,normal,0,0,0,0,0,0
67.0,1970-01-01T00:01:07+05:30,0.18405,58.89,d3,1970-01-01 00:01:07+05:30,12.557015218935149,-0.014917192976503141,0,,normal,0,,normal,normal,0,0,0,0,0,0
68.0,1970-01-01T00:01:08+05:30,0.16205,59.44,d3,1970-01-01 00:01:08+05:30,14.747733737316745,-0.014915289017302286,0,,normal,0,,normal,normal,0,0,0,0,0,0
69.0,1970-01-01T00:01:09+05:30,0.18005,60.0,d3,1970-01-01 00:01:09+05:30,15.267900604903705,-0.014914836938915578,0,,normal,0,,normal,normal,0,0,0,0,0,0
70.0,1970-01-01T00:01:10+05:30,0.16505,59.44,d3,1970-01-01 00:01:10+05:30,15.324037614278021,-0.014914788150093733,0,,normal,0,,normal,normal,0,0,0,0,0,0
71.0,1970-01-01T00:01:11+05:30,0.15805,60.0,d3,1970-01-01 00:01:11+05:30,16.048312943520692,-0.01491415868050853,0,,normal,0,,normal,normal,0,0,0,0,0,0
72.0,1970-01-01T00:01:12+05:30,0.0,53.33,d3,1970-01-01 00:01:12+05:30,18.708193814051295,-0.014911846971078892,0,,normal,0,,normal,normal,0,0,0,0,0,0
62.0,1970-01-01T05:31:02+05:30,0.0,53.33,d3,1970-01-01 05:31:02+05:30,15.048628795901632,-0.014915027508618957,0,,normal,0,,normal,normal,0,0,0,0,0,0
63.0,1970-01-01T05:31:03+05:30,0.209,59.44,d3,1970-01-01 05:31:03+05:30,15.679850504545248,-0.014914478912179084,0,,normal,0,,normal,normal,0,0,0,0,0,0
73.0,1970-01-01T05:31:13+05:30,0.06105,53.33,d3,1970-01-01 05:31:13+05:30,17.38465860221284,-0.014912997258997258,0,,normal,0,,normal,normal,0,0,0,0,0,0
74.0,1970-01-01T05:31:14+05:30,0.09405,53.33,d3,1970-01-01 05:31:14+05:30,13.146825896070252,-0.014916680370499188,0,,normal,0,,normal,normal,0,0,0,0,0,0
75.0,1970-01-01T05:31:15+05:30,0.0,53.33,d3,1970-01-01 05:31:15+05:30,16.192239242482547,-0.014914033593785223,0,,normal,0,,normal,normal,0,0,0,0,0,0
