,ts,datetime,current,temperature,device_id,parsed_datetime,recon_error,anomaly_score,anomaly_current,current_anomaly_reason,current_severity,anomaly_temperature,temperature_anomaly_reason,temperature_severity,combined_severity,anomaly_threshold,anomaly_percentile,anomaly_isolation_forest,anomaly_zscore,anomaly_ensemble,anomaly_ensemble_smoothed
1865,1759579090.0,2025-10-04T17:28:10+05:30,1.6628,60.56,d2,2025-10-04 17:28:10+05:30,28.57201029773869,-0.014903274302343918,1,High charge: 1.663A; Rapid current change: 1.254A/sample,high,0,,normal,high,0,0,1,0,1,1
1866,1759579091.0,2025-10-04T17:28:11+05:30,0.7518,53.33,d2,2025-10-04 17:28:11+05:30,36.55990166457583,-0.014896332005040223,1,Rapid current change: 0.911A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1870,1759579095.0,2025-10-04T17:28:15+05:30,2.0538,53.33,d2,2025-10-04 17:28:15+05:30,47.88971317790269,-0.014886485236186194,1,High charge: 2.054A; Rapid current change: 1.783A/sample,high,0,,normal,high,0,0,1,0,1,1
1871,1759579096.0,2025-10-04T17:28:16+05:30,0.1178,53.33,d2,2025-10-04 17:28:16+05:30,72.9924533347384,-0.014864668378982843,1,Rapid current change: 1.936A/sample,medium,0,,normal,medium,0,1,1,0,1,1
1872,1759579097.0,2025-10-04T17:28:17+05:30,1.0528,53.33,d2,2025-10-04 17:28:17+05:30,29.971594554065835,-0.014902057920001847,1,Rapid current change: 0.935A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1873,1759579098.0,2025-10-04T17:28:18+05:30,0.1078,60.56,d2,2025-10-04 17:28:18+05:30,50.12904424480543,-0.014884539027692123,1,Rapid current change: 0.945A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1881,1759579106.0,2025-10-04T17:28:26+05:30,0.9738,53.33,d2,2025-10-04 17:28:26+05:30,18.75291084690386,-0.014911808107388546,1,Rapid current change: 0.974A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1882,1759579107.0,2025-10-04T17:28:27+05:30,0.0358,53.33,d2,2025-10-04 17:28:27+05:30,32.41805892795382,-0.014899931691408288,1,Rapid current change: 0.938A/sample,medium,0,,normal,medium,0,0,0,0,1,1
1883,1759579108.0,2025-10-04T17:28:28+05:30,0.6318,53.33,d2,2025-10-04 17:28:28+05:30,60.896883997785224,-0.014875180669966567,1,Rapid current change: 0.596A/sample,medium,0,,normal,medium,0,1,0,0,1,1
1884,1759579109.0,2025-10-04T17:28:29+05:30,0.0,60.56,d2,2025-10-04 17:28:29+05:30,33.91175925656838,-0.014898633512541344,1,Rapid current change: 0.632A/sample,medium,0,,normal,medium,0,0,0,0,1,1
1903,1759579128.0,2025-10-04T17:28:48+05:30,1.2018,53.33,d2,2025-10-04 17:28:48+05:30,19.265550074993214,-0.014911362571293036,1,High charge: 1.202A; Rapid current change: 0.959A/sample,high,0,,normal,high,0,0,1,0,1,1
1904,1759579129.0,2025-10-04T17:28:49+05:30,0.0018,53.33,d2,2025-10-04 17:28:49+05:30,46.990350380348,-0.014887266874748584,1,Rapid current change: 1.200A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1905,1759579130.0,2025-10-04T17:28:50+05:30,0.9168,61.11,d2,2025-10-04 17:28:50+05:30,55884.765011538,0.03364148929785929,1,Rapid current change: 0.915A/sample,medium,0,,normal,medium,0,1,1,0,1,1
1920,1759579145.0,2025-10-04T17:29:05+05:30,1.8668,53.33,d2,2025-10-04 17:29:05+05:30,60.89000954763992,-0.014875186644569192,1,High charge: 1.867A; Rapid current change: 1.723A/sample,high,0,,normal,high,0,1,1,0,1,1
1921,1759579146.0,2025-10-04T17:29:06+05:30,1.1008,60.56,d2,2025-10-04 17:29:06+05:30,33.974937453643854,-0.01489857860420483,1,Rapid current change: 0.766A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1922,1759579147.0,2025-10-04T17:29:07+05:30,0.4298,53.33,d2,2025-10-04 17:29:07+05:30,34.50283268439119,-0.014898119809077463,1,Rapid current change: 0.671A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1924,1759579149.0,2025-10-04T17:29:09+05:30,1.0868,53.33,d2,2025-10-04 17:29:09+05:30,45.97575922702658,-0.014888148658576704,1,Rapid current change: 1.006A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1925,1759579150.0,2025-10-04T17:29:10+05:30,0.0,53.33,d2,2025-10-04 17:29:10+05:30,43.087508267341235,-0.014890658845048825,1,Rapid current change: 1.087A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1926,1759579151.0,2025-10-04T17:29:11+05:30,0.6508,60.56,d2,2025-10-04 17:29:11+05:30,22.201605723144315,-0.014908810837640988,1,Rapid current change: 0.651A/sample,medium,0,,normal,medium,0,0,0,0,1,1
1928,1759579153.0,2025-10-04T17:29:13+05:30,1.5158,60.0,d2,2025-10-04 17:29:13+05:30,40.43438156727546,-0.014892964684411225,1,High charge: 1.516A; Rapid current change: 1.364A/sample,high,0,,normal,high,0,0,1,0,1,1
1929,1759579154.0,2025-10-04T17:29:14+05:30,0.3748,53.33,d2,2025-10-04 17:29:14+05:30,41.49646639823273,-0.014892041623703509,1,Rapid current change: 1.141A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1930,1759579155.0,2025-10-04T17:29:15+05:30,1.0418,53.33,d2,2025-10-04 17:29:15+05:30,16.183242560577014,-0.014914041412825025,1,Rapid current change: 0.667A/sample,medium,0,,normal,medium,0,0,0,0,1,1
1931,1759579156.0,2025-10-04T17:29:16+05:30,0.0078,61.11,d2,2025-10-04 17:29:16+05:30,50.40595055303074,-0.014884298367694547,1,Rapid current change: 1.034A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1933,1759579158.0,2025-10-04T17:29:18+05:30,1.9258,61.67,d2,2025-10-04 17:29:18+05:30,36.96945680355632,-0.014895976059596491,1,High charge: 1.926A; Rapid current change: 1.402A/sample,high,0,,normal,high,0,0,1,0,1,1
1934,1759579159.0,2025-10-04T17:29:19+05:30,0.5738,53.33,d2,2025-10-04 17:29:19+05:30,50.57191694515506,-0.01488415412586856,1,Rapid current change: 1.352A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1935,1759579160.0,2025-10-04T17:29:20+05:30,1.3588,60.56,d2,2025-10-04 17:29:20+05:30,25.20152228759386,-0.014906203602299363,1,High charge: 1.359A; Rapid current change: 0.785A/sample,high,0,,normal,high,0,0,1,0,1,1
1936,1759579161.0,2025-10-04T17:29:21+05:30,0.2978,60.56,d2,2025-10-04 17:29:21+05:30,49.55748256374535,-0.014885035773445802,1,Rapid current change: 1.061A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1981,1759579206.0,2025-10-04T17:30:06+05:30,1.2408,53.33,d2,2025-10-04 17:30:06+05:30,15.964010921505496,-0.014914231947616612,1,High charge: 1.241A; Rapid current change: 0.801A/sample,high,0,,normal,high,0,0,0,0,1,1
1982,1759579207.0,2025-10-04T17:30:07+05:30,0.0338,53.33,d2,2025-10-04 17:30:07+05:30,45.90500259150081,-0.014888210153353917,1,Rapid current change: 1.207A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1983,1759579208.0,2025-10-04T17:30:08+05:30,1.3858,53.33,d2,2025-10-04 17:30:08+05:30,341.8949958120496,-0.01463096447517821,1,High charge: 1.386A; Rapid current change: 1.352A/sample,high,0,,normal,high,0,1,1,0,1,1
1984,1759579209.0,2025-10-04T17:30:09+05:30,0.1218,60.56,d2,2025-10-04 17:30:09+05:30,53.17344607857863,-0.014881893130086442,1,Rapid current change: 1.264A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1989,1759579214.0,2025-10-04T17:30:14+05:30,2.5098,61.11,d2,2025-10-04 17:30:14+05:30,128.2986661108037,-0.014816601604636492,1,High charge: 2.510A; Rapid current change: 2.371A/sample,high,0,,normal,high,0,1,1,0,1,1
1990,1759579215.0,2025-10-04T17:30:15+05:30,0.1378,60.56,d2,2025-10-04 17:30:15+05:30,101.83464080561457,-0.014839601558326887,1,Rapid current change: 2.372A/sample,medium,0,,normal,medium,0,1,1,0,1,1
1991,1759579216.0,2025-10-04T17:30:16+05:30,0.9038,53.33,d2,2025-10-04 17:30:16+05:30,29.327488541438456,-0.014902617714224053,1,Rapid current change: 0.766A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1992,1759579217.0,2025-10-04T17:30:17+05:30,0.1028,61.11,d2,2025-10-04 17:30:17+05:30,52.1178064522469,-0.014882810589249942,1,Rapid current change: 0.801A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1995,1759579220.0,2025-10-04T17:30:20+05:30,0.9968,60.56,d2,2025-10-04 17:30:20+05:30,30.85416013893789,-0.014901290879940986,1,Rapid current change: 0.890A/sample,medium,0,,normal,medium,0,0,1,0,1,1
1996,1759579221.0,2025-10-04T17:30:21+05:30,0.0598,60.0,d2,2025-10-04 17:30:21+05:30,38.04267941918684,-0.014895043319010946,1,Rapid current change: 0.937A/sample,medium,0,,normal,medium,0,0,0,0,1,1
1997,1759579222.0,2025-10-04T17:30:22+05:30,1.1228,53.33,d2,2025-10-04 17:30:22+05:30,78.06078437008635,-0.014860263479208288,1,High charge: 1.123A; Rapid current change: 1.063A/sample,high,0,,normal,high,0,1,1,0,1,1
1998,1759579223.0,2025-10-04T17:30:23+05:30,0.5108,53.33,d2,2025-10-04 17:30:23+05:30,27.389209603689586,-0.01490430227752435,1,Rapid current change: 0.612A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2027,1759579252.0,2025-10-04T17:30:52+05:30,1.3858,60.0,d2,2025-10-04 17:30:52+05:30,22.02360483497057,-0.014908965538679007,1,High charge: 1.386A; Rapid current change: 0.967A/sample,high,0,,normal,high,0,0,1,0,1,1
2028,1759579253.0,2025-10-04T17:30:53+05:30,0.0,53.33,d2,2025-10-04 17:30:53+05:30,57.465303416990714,-0.01487816306563514,1,Rapid current change: 1.386A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2029,1759579254.0,2025-10-04T17:30:54+05:30,2.3158,53.33,d2,2025-10-04 17:30:54+05:30,62.24772401912982,-0.014874006651366761,1,High charge: 2.316A; Rapid current change: 2.316A/sample,high,0,,normal,high,0,1,1,0,1,1
2030,1759579255.0,2025-10-04T17:30:55+05:30,0.1518,60.56,d2,2025-10-04 17:30:55+05:30,93.51039187530118,-0.014846836184869773,1,Rapid current change: 2.164A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2065,1759579290.0,2025-10-04T17:31:30+05:30,1.1738,53.33,d2,2025-10-04 17:31:30+05:30,24.828069842070903,-0.014906528170797673,1,High charge: 1.174A; Rapid current change: 1.012A/sample,high,0,,normal,high,0,0,1,0,1,1
2066,1759579291.0,2025-10-04T17:31:31+05:30,0.0548,53.33,d2,2025-10-04 17:31:31+05:30,38.2464454582663,-0.01489486622541281,1,Rapid current change: 1.119A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2067,1759579292.0,2025-10-04T17:31:32+05:30,0.7798,53.33,d2,2025-10-04 17:31:32+05:30,43.784628695464264,-0.014890052975859294,1,Rapid current change: 0.725A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2068,1759579293.0,2025-10-04T17:31:33+05:30,0.2348,60.56,d2,2025-10-04 17:31:33+05:30,32.482024423615705,-0.01489987609882851,1,Rapid current change: 0.545A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2070,1759579295.0,2025-10-04T17:31:35+05:30,1.5148,53.33,d2,2025-10-04 17:31:35+05:30,28.929304598912807,-0.01490296377693117,1,High charge: 1.515A; Rapid current change: 1.273A/sample,high,0,,normal,high,0,0,1,0,1,1
2071,1759579296.0,2025-10-04T17:31:36+05:30,0.1898,53.33,d2,2025-10-04 17:31:36+05:30,46.8665041548538,-0.01488737450982746,1,Rapid current change: 1.325A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2072,1759579297.0,2025-10-04T17:31:37+05:30,0.7338,61.11,d2,2025-10-04 17:31:37+05:30,23.366045026802198,-0.014907798820393024,1,Rapid current change: 0.544A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2114,1759579339.0,2025-10-04T17:32:19+05:30,0.6078,60.56,d2,2025-10-04 17:32:19+05:30,21.712228659883362,-0.014909236156528134,1,Rapid current change: 0.534A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2115,1759579340.0,2025-10-04T17:32:20+05:30,1.3768,60.56,d2,2025-10-04 17:32:20+05:30,19.12698528366399,-0.014911482998316022,1,High charge: 1.377A; Rapid current change: 0.769A/sample,high,0,,normal,high,0,0,1,0,1,1
2116,1759579341.0,2025-10-04T17:32:21+05:30,1.3198,53.33,d2,2025-10-04 17:32:21+05:30,19.294835630201593,-0.01491133711914032,1,High charge: 1.320A,high,0,,normal,high,0,0,0,0,1,1
2165,1759579390.0,2025-10-04T17:33:10+05:30,0.0658,53.33,d2,2025-10-04 17:33:10+05:30,31.21659437207722,-0.014900975887399909,1,Rapid current change: 0.679A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2166,1759579391.0,2025-10-04T17:33:11+05:30,1.2118,53.33,d2,2025-10-04 17:33:11+05:30,72.57666362311464,-0.014865029742909985,1,High charge: 1.212A; Rapid current change: 1.146A/sample,high,0,,normal,high,0,1,1,0,1,1
2167,1759579392.0,2025-10-04T17:33:12+05:30,1.1818,53.33,d2,2025-10-04 17:33:12+05:30,16.975864429724563,-0.014913352543083019,1,High charge: 1.182A,high,0,,normal,high,0,0,0,0,1,1
2168,1759579393.0,2025-10-04T17:33:13+05:30,0.4108,53.33,d2,2025-10-04 17:33:13+05:30,31.330818362546363,-0.014900876615030688,1,Rapid current change: 0.771A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2175,1759579400.0,2025-10-04T17:33:20+05:30,1.3128,53.33,d2,2025-10-04 17:33:20+05:30,33.99976942217449,-0.014898557022675955,1,High charge: 1.313A; Rapid current change: 1.313A/sample,high,0,,normal,high,0,0,1,0,1,1
2176,1759579401.0,2025-10-04T17:33:21+05:30,1.9708,53.33,d2,2025-10-04 17:33:21+05:30,28.76565555137673,-0.01490310600474691,1,High charge: 1.971A; Rapid current change: 0.658A/sample,high,0,,normal,high,0,0,1,0,1,1
2177,1759579402.0,2025-10-04T17:33:22+05:30,0.1368,61.11,d2,2025-10-04 17:33:22+05:30,80.07128069470934,-0.014858516151587953,1,Rapid current change: 1.834A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2178,1759579403.0,2025-10-04T17:33:23+05:30,1.6638,61.11,d2,2025-10-04 17:33:23+05:30,58.529894532124274,-0.01487723782670928,1,High charge: 1.664A; Rapid current change: 1.527A/sample,high,0,,normal,high,0,1,1,0,1,1
2179,1759579404.0,2025-10-04T17:33:24+05:30,0.8238,53.33,d2,2025-10-04 17:33:24+05:30,42.65944605911881,-0.014891030875034898,1,Rapid current change: 0.840A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2180,1759579405.0,2025-10-04T17:33:25+05:30,0.0208,53.33,d2,2025-10-04 17:33:25+05:30,51.074849533568496,-0.014883717025839011,1,Rapid current change: 0.803A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2181,1759579406.0,2025-10-04T17:33:26+05:30,2.2788,53.33,d2,2025-10-04 17:33:26+05:30,2540.5044876194993,-0.012720147208656205,1,High charge: 2.279A; Rapid current change: 2.258A/sample,high,0,,normal,high,0,1,1,0,1,1
2182,1759579407.0,2025-10-04T17:33:27+05:30,0.0908,61.11,d2,2025-10-04 17:33:27+05:30,101.79677277672907,-0.014839634469529952,1,Rapid current change: 2.188A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2183,1759579408.0,2025-10-04T17:33:28+05:30,1.7408,60.56,d2,2025-10-04 17:33:28+05:30,99.53306262125535,-0.014841601865953735,1,High charge: 1.741A; Rapid current change: 1.650A/sample,high,0,,normal,high,0,1,1,0,1,1
2184,1759579409.0,2025-10-04T17:33:29+05:30,0.2128,60.56,d2,2025-10-04 17:33:29+05:30,67.9721287577464,-0.01486903155621873,1,Rapid current change: 1.528A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2188,1759579413.0,2025-10-04T17:33:33+05:30,0.0738,60.56,d2,2025-10-04 17:33:33+05:30,42.676115264510464,-0.014891016387784842,1,Rapid current change: 0.954A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2189,1759579414.0,2025-10-04T17:33:34+05:30,0.6808,60.0,d2,2025-10-04 17:33:34+05:30,28.423587357205523,-0.014903403297110188,1,Rapid current change: 0.607A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2190,1759579415.0,2025-10-04T17:33:35+05:30,1.3478,53.33,d2,2025-10-04 17:33:35+05:30,19.655015318152614,-0.014911024086030369,1,High charge: 1.348A; Rapid current change: 0.667A/sample,high,0,,normal,high,0,0,1,0,1,1
2191,1759579416.0,2025-10-04T17:33:36+05:30,0.1618,53.33,d2,2025-10-04 17:33:36+05:30,44.84389307494085,-0.014889132366413342,1,Rapid current change: 1.186A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2192,1759579417.0,2025-10-04T17:33:37+05:30,1.5788,60.56,d2,2025-10-04 17:33:37+05:30,43.91542515369546,-0.014889939300314944,1,High charge: 1.579A; Rapid current change: 1.417A/sample,high,0,,normal,high,0,0,1,0,1,1
2193,1759579418.0,2025-10-04T17:33:38+05:30,0.6688,61.11,d2,2025-10-04 17:33:38+05:30,38.20289632207765,-0.014894904074081108,1,Rapid current change: 0.910A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2204,1759579429.0,2025-10-04T17:33:49+05:30,0.2008,60.56,d2,2025-10-04 17:33:49+05:30,34.05420972898333,-0.014898509708462751,1,Rapid current change: 0.762A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2205,1759579430.0,2025-10-04T17:33:50+05:30,1.1658,53.33,d2,2025-10-04 17:33:50+05:30,20.836137946059605,-0.014909997569261613,1,High charge: 1.166A; Rapid current change: 0.965A/sample,high,0,,normal,high,0,0,1,0,1,1
2206,1759579431.0,2025-10-04T17:33:51+05:30,0.0338,53.33,d2,2025-10-04 17:33:51+05:30,42.945284071342606,-0.014890782452469992,1,Rapid current change: 1.132A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2213,1759579438.0,2025-10-04T17:33:58+05:30,0.1878,53.33,d2,2025-10-04 17:33:58+05:30,25.606848544370624,-0.014905851332188224,1,Rapid current change: 0.539A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2214,1759579439.0,2025-10-04T17:33:59+05:30,1.3768,53.33,d2,2025-10-04 17:33:59+05:30,26.04912009359068,-0.014905466952826685,1,High charge: 1.377A; Rapid current change: 1.189A/sample,high,0,,normal,high,0,0,1,0,1,1
2215,1759579440.0,2025-10-04T17:34:00+05:30,0.0558,60.56,d2,2025-10-04 17:34:00+05:30,54.215967040438606,-0.014880987072388583,1,Rapid current change: 1.321A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2234,1759579459.0,2025-10-04T17:34:19+05:30,0.0208,53.33,d2,2025-10-04 17:34:19+05:30,33.26452999901055,-0.014899196021183895,1,Rapid current change: 0.876A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2235,1759579460.0,2025-10-04T17:34:20+05:30,0.7338,61.11,d2,2025-10-04 17:34:20+05:30,249.9491171471326,-0.014710874879091746,1,Rapid current change: 0.713A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2236,1759579461.0,2025-10-04T17:34:21+05:30,0.1438,53.33,d2,2025-10-04 17:34:21+05:30,30.058516022747618,-0.014901982376325807,1,Rapid current change: 0.590A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2255,1759579480.0,2025-10-04T17:34:40+05:30,1.4058,53.33,d2,2025-10-04 17:34:40+05:30,27.193354363876757,-0.014904472495826132,1,High charge: 1.406A; Rapid current change: 1.406A/sample,high,0,,normal,high,0,0,1,0,1,1
2256,1759579481.0,2025-10-04T17:34:41+05:30,0.7398,61.11,d2,2025-10-04 17:34:41+05:30,31.85951895146156,-0.014900417119964428,1,Rapid current change: 0.666A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2257,1759579482.0,2025-10-04T17:34:42+05:30,0.0138,60.56,d2,2025-10-04 17:34:42+05:30,36.758225170849535,-0.0148961596415616,1,Rapid current change: 0.726A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2285,1759579510.0,2025-10-04T17:35:10+05:30,0.2988,53.33,d2,2025-10-04 17:35:10+05:30,27.584923529015366,-0.014904132182039362,1,Rapid current change: 0.715A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2286,1759579511.0,2025-10-04T17:35:11+05:30,1.6558,53.33,d2,2025-10-04 17:35:11+05:30,26.875148371665777,-0.014904749049487204,1,High charge: 1.656A; Rapid current change: 1.357A/sample,high,0,,normal,high,0,0,1,0,1,1
2287,1759579512.0,2025-10-04T17:35:12+05:30,0.7498,53.33,d2,2025-10-04 17:35:12+05:30,32.723641881779784,-0.014899666108462929,1,Rapid current change: 0.906A/sample,medium,0,,normal,medium,0,0,1,0,1,1
2288,1759579513.0,2025-10-04T17:35:13+05:30,0.0998,60.56,d2,2025-10-04 17:35:13+05:30,42.350838857656335,-0.014891299086361796,1,Rapid current change: 0.650A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2289,1759579514.0,2025-10-04T17:35:14+05:30,0.7668,53.33,d2,2025-10-04 17:35:14+05:30,25.190535333884934,-0.0149062131510896,1,Rapid current change: 0.667A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2290,1759579515.0,2025-10-04T17:35:15+05:30,0.0,53.33,d2,2025-10-04 17:35:15+05:30,38.97822810151754,-0.014894230231201342,1,Rapid current change: 0.767A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2291,1759579516.0,2025-10-04T17:35:16+05:30,1.7688,53.33,d2,2025-10-04 17:35:16+05:30,38.82788250807335,-0.014894360896950292,1,High charge: 1.769A; Rapid current change: 1.769A/sample,high,0,,normal,high,0,0,1,0,1,1
2292,1759579517.0,2025-10-04T17:35:17+05:30,0.1778,61.11,d2,2025-10-04 17:35:17+05:30,63.79147794854698,-0.01487266497078429,1,Rapid current change: 1.591A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2293,1759579518.0,2025-10-04T17:35:18+05:30,1.1278,53.33,d2,2025-10-04 17:35:18+05:30,25.775399576334568,-0.014905704844044985,1,High charge: 1.128A; Rapid current change: 0.950A/sample,high,0,,normal,high,0,0,1,0,1,1
2294,1759579519.0,2025-10-04T17:35:19+05:30,0.1958,53.33,d2,2025-10-04 17:35:19+05:30,40.238650692252,-0.014893134794627241,1,Rapid current change: 0.932A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2304,1759579529.0,2025-10-04T17:35:29+05:30,0.6128,53.33,d2,2025-10-04 17:35:29+05:30,15.762912188446492,-0.014914406723052104,1,Rapid current change: 0.613A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2305,1759579530.0,2025-10-04T17:35:30+05:30,0.0498,53.33,d2,2025-10-04 17:35:30+05:30,23.619053974416033,-0.014907578929654134,1,Rapid current change: 0.563A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2306,1759579531.0,2025-10-04T17:35:31+05:30,1.2218,53.33,d2,2025-10-04 17:35:31+05:30,123.70802859371285,-0.01482059133972346,1,High charge: 1.222A; Rapid current change: 1.172A/sample,high,0,,normal,high,0,1,1,0,1,1
2307,1759579532.0,2025-10-04T17:35:32+05:30,0.1828,53.33,d2,2025-10-04 17:35:32+05:30,36.363883339445444,-0.014896502365079878,1,Rapid current change: 1.039A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2316,1759579541.0,2025-10-04T17:35:41+05:30,0.7258,53.33,d2,2025-10-04 17:35:41+05:30,292.1258150341684,-0.014674219000515883,1,Rapid current change: 0.707A/sample,medium,0,,normal,medium,0,1,1,0,1,1
2317,1759579542.0,2025-10-04T17:35:42+05:30,0.1298,60.56,d2,2025-10-04 17:35:42+05:30,32.020433665284514,-0.014900277268565278,1,Rapid current change: 0.596A/sample,medium,0,,normal,medium,0,0,0,0,1,1
2318,1759579543.0,2025-10-04T17:35:43+05:30,1.3978,61.11,d2,2025-10-04 17:35:43+05:30,41.39874112600577,-0.014892126556993499,1,High charge: 1.398A; Rapid current change: 1.268A/sample,high,0,,normal,high,0,0,1,0,1,1
