"ts","current","datetime","temperature"
"1760009549","'-4.071949","2025-10-09T17:02:29+05:30","53.33"
"1760008837","'-4.260949","2025-10-09T16:50:37+05:30","53.33"
"1760009189","'-4.144949","2025-10-09T16:56:29+05:30","53.33"
"1760002948","4.54495","2025-10-09T15:12:28+05:30","53.33"
"1760009384","'-4.164949","2025-10-09T16:59:44+05:30","62.78"
"1760009566","'-4.174949","2025-10-09T17:02:46+05:30","53.33"
"1760003183","4.65695","2025-10-09T15:16:23+05:30","55.56"
"1760356876","0.11095","2025-10-13T17:31:16+05:30","53.33"
"1760009545","'-4.131949","2025-10-09T17:02:25+05:30","53.33"
"1760008608","'-4.280949","2025-10-09T16:46:48+05:30","53.33"
"1760008544","'-4.218949","2025-10-09T16:45:44+05:30","58.33"
"1760008593","'-4.157949","2025-10-09T16:46:33+05:30","59.44"
"1760002920","4.52895","2025-10-09T15:12:00+05:30","54.44"
"1760356955","0.01495","2025-10-13T17:32:35+05:30","53.33"
"79","0.03295","1970-01-01T00:01:19+05:30","53.33"
"1760009479","'-4.224949","2025-10-09T17:01:19+05:30","53.33"
"1760357083","'-0.00805","2025-10-13T17:34:43+05:30","57.22"
"1760003051","4.66395","2025-10-09T15:14:11+05:30","53.33"
"1760357121","'-0.03005","2025-10-13T17:35:21+05:30","53.33"
"1760356837","'-0.03605","2025-10-13T17:30:37+05:30","53.33"
"1760002310","0.0906","2025-10-09T15:01:50+05:30","53.33"
"1760002394","0.0806","2025-10-09T15:03:14+05:30","53.33"
"1760357057","0.09395","2025-10-13T17:34:17+05:30","53.33"
"1760009030","'-4.167949","2025-10-09T16:53:50+05:30","53.33"
"1760002462","0.0596","2025-10-09T15:04:22+05:30","53.33"
"1760003045","4.67195","2025-10-09T15:14:05+05:30","53.33"
"1760357105","'-0.00505","2025-10-13T17:35:05+05:30","53.33"
"1760002992","4.64595","2025-10-09T15:13:12+05:30","53.89"
"1760009146","'-4.277949","2025-10-09T16:55:46+05:30","53.33"
"1760009347","'-4.123949","2025-10-09T16:59:07+05:30","62.78"
"1760356788","'-0.01905","2025-10-13T17:29:48+05:30","53.33"
"1760002550","0.0576","2025-10-09T15:05:50+05:30","53.33"
"1760009309","'-4.210949","2025-10-09T16:58:29+05:30","53.33"
"1760356785","0.06295","2025-10-13T17:29:45+05:30","55.56"
"1760008667","'-4.225949","2025-10-09T16:47:47+05:30","60.56"
"1760003122","4.65795","2025-10-09T15:15:22+05:30","53.33"
"1760008939","'-4.267949","2025-10-09T16:52:19+05:30","53.33"
"1760002228","0.1236","2025-10-09T15:00:28+05:30","53.33"
"1760357326","'-0.00205","2025-10-13T17:38:46+05:30","56.67"
"1760356864","0.07495","2025-10-13T17:31:04+05:30","53.33"
"1760003021","4.52495","2025-10-09T15:13:41+05:30","53.33"
"1760357092","'-0.01405","2025-10-13T17:34:52+05:30","53.33"
"1760009162","'-4.185949","2025-10-09T16:56:02+05:30","53.33"
"1760356977","0.06795","2025-10-13T17:32:57+05:30","53.33"
"281614","0.04295","1970-01-04T11:43:34+05:30","53.33"
"1760008937","'-4.216949","2025-10-09T16:52:17+05:30","53.33"
"1760008889","'-4.238949","2025-10-09T16:51:29+05:30","53.33"
"1760008794","'-4.331949","2025-10-09T16:49:54+05:30","53.33"
"281613","0.11595","1970-01-04T11:43:33+05:30","53.33"
"1759487272","0.0287","2025-10-03T15:57:52+05:30","53.33"
"69","'-0.0143","1970-01-01T00:01:09+05:30","51.67"
